update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
90,184320,1443.2282913878266,127,9.895931826139751,0.01563958534723597,9.770500183105469,9.912249565124512,20.642105263157895,3.5181208784286335,17.0,38.0,0.3825174202211201,5.0809843353927135,-0.009228853286913363,0.00387119576043915,0.15850869864671985,9.895931826139751,0.01563958534723597,9.770500183105469,9.912249565124512
91,186368,1421.7544305201195,129,9.895937691564145,0.010995877172862425,9.831250190734863,9.912249565124512,20.815217391304348,4.234766427073806,17.0,50.0,0.4084506081417203,5.00745253264904,0.028846853111645032,0.007010946863374556,0.15035186351400703,9.895937691564145,0.010995877172862425,9.831250190734863,9.912249565124512
92,188416,1467.0300155943576,130,9.874683158738273,0.10494505536761453,9.212499618530273,9.912249565124512,22.482142857142858,11.765553644050092,17.0,96.0,0.4412855808623135,6.572545766830444,1.1692930138669908,0.5882759052328765,1.8897724468970312,9.874683158738273,0.10494505536761453,9.212499618530273,9.912249565124512
93,190464,1459.6955435954394,132,9.693107769407074,0.41402858969664796,8.391249656677246,9.912249565124512,48.172413793103445,59.14888809723409,17.0,328.0,0.7906818324699998,5.719991624355316,0.2865809736540541,0.21972749778069556,0.5661093640890928,9.693107769407074,0.41402858969664796,8.391249656677246,9.912249565124512
94,192512,1411.376635377353,133,9.829637479782104,0.15304309142212,8.845749855041504,9.90999984741211,37.0,27.776488858985278,18.0,173.0,0.7915048096328974,4.28570443764329,0.11529185333347414,0.1743546362267807,0.2911381709840992,9.829637479782104,0.15304309142212,8.845749855041504,9.90999984741211
95,194560,1438.429569916331,135,9.880465193639827,0.021123142628683592,9.80875015258789,9.90999984741211,25.949367088607595,6.63305633236172,18.0,57.0,0.6856068978086114,4.533553045243025,0.017622168215893907,0.05430157235969091,0.22084248512984578,9.880465193639827,0.021123142628683592,9.80875015258789,9.90999984741211
96,196608,1442.023917298711,136,9.88483846478346,0.025037999582528784,9.725500106811523,9.912249565124512,24.841463414634145,10.045590601918061,17.0,100.0,0.49696275731548667,4.7673379853367805,-0.056079658526869025,0.02525817381319939,0.16476400930579205,9.88483846478346,0.025037999582528784,9.725500106811523,9.912249565124512
97,198656,1429.7641873135176,137,9.89159742656507,0.012748768352583973,9.853750228881836,9.90999984741211,22.126315789473683,3.855937609407786,18.0,40.0,0.3918894568923861,5.060707625001669,-0.04771010237163864,0.005698948425560957,0.09137932058543374,9.89159742656507,0.012748768352583973,9.853750228881836,9.90999984741211
98,200704,1438.9449809585424,139,9.896639283170405,0.009669853962021586,9.853750228881836,9.912249565124512,20.52577319587629,3.005468498755809,17.0,38.0,0.3473493547644466,5.037345767021179,-0.03168765757436631,0.005691260221283301,0.09733590325433758,9.896639283170405,0.009669853962021586,9.853750228881836,9.912249565124512
99,202752,1444.219997908471,140,9.894774455468632,0.01888018427533762,9.73449993133545,9.912249565124512,20.718446601941746,7.129070087003009,17.0,89.0,0.29061985993757844,5.301163852214813,-0.016264537334791385,0.002523322320485022,0.07623603924317002,9.894774455468632,0.01888018427533762,9.73449993133545,9.912249565124512
100,204800,1404.4400577476142,142,9.90030785707327,0.008453747751030739,9.869499206542969,9.912249565124512,19.451923076923077,2.065652288914624,17.0,27.0,0.28340137260966003,5.30135129019618,-0.00477411749852763,0.001683959389993106,0.052921535732219686,9.90030785707327,0.008453747751030739,9.869499206542969,9.912249565124512
101,206848,1475.5000019753643,143,9.899360050664884,0.007791533422731986,9.86500072479248,9.912249565124512,19.560747663551403,2.3449192246154613,17.0,35.0,0.31683581648394465,5.287746086716652,0.0003556599622243084,0.0019242005973865162,0.06980901086548474,9.899360050664884,0.007791533422731986,9.86500072479248,9.912249565124512
102,208896,1422.8747310762847,145,9.898441352096258,0.008611235566604956,9.874000549316406,9.912249565124512,19.833333333333332,2.196625457080203,17.0,29.0,0.30371789960190654,5.251168675720692,0.004075403216120321,0.0019282694038338377,0.07486694848778752,9.898441352096258,0.008611235566604956,9.874000549316406,9.912249565124512
103,210944,1453.2896776903785,146,9.897814448517147,0.010231579798549705,9.864999771118164,9.912249565124512,20.128712871287128,2.562731240806692,17.0,31.0,0.29810039210133255,5.194591488689184,0.007409045536405756,0.0029332389231058187,0.07010671132800589,9.897814448517147,0.010231579798549705,9.864999771118164,9.912249565124512
104,212992,1433.0104378672638,147,9.89783173191304,0.01324049544504717,9.80424976348877,9.912249565124512,20.051020408163264,4.572259855176319,17.0,59.0,0.29816910601221025,5.133536495268345,0.014664067410194548,0.007306332103325985,0.10593909019273642,9.89783173191304,0.01324049544504717,9.80424976348877,9.912249565124512
105,215040,1401.3920043043781,149,9.900167675018311,0.007927198674988008,9.880749702453613,9.912249565124512,19.23,1.6604517457607733,17.0,25.0,0.31171747692860663,5.15909930691123,0.004581389817758463,0.018401138975605136,0.1747507979366788,9.900167675018311,0.007927198674988008,9.880749702453613,9.912249565124512
106,217088,1413.9493489528465,150,9.89962779045105,0.006512624865000039,9.876249313354492,9.912249565124512,19.26,1.724064963973226,17.0,27.0,0.31377344194334,5.227602601051331,0.030585902601160342,0.0065435290889581665,0.1280322992808805,9.89962779045105,0.006512624865000039,9.876249313354492,9.912249565124512
107,219136,1457.2304017558827,152,9.897494948537727,0.011674089520812812,9.826749801635742,9.912249565124512,19.873684210526317,3.0270433907941743,17.0,38.0,0.31533857388421893,5.019105352461338,0.01736296370290802,0.046880257898010314,0.2224759235444922,9.897494948537727,0.011674089520812812,9.826749801635742,9.912249565124512
108,221184,1431.5061729382612,153,9.898990464441985,0.009708893053679916,9.853750228881836,9.912249565124512,19.320388349514563,2.811949509390133,17.0,37.0,0.3197683000471443,5.1159004382789135,0.02284791856436641,0.002980078774271533,0.09941810960655723,9.898990464441985,0.009708893053679916,9.853750228881836,9.912249565124512
109,223232,1444.3732309025586,155,9.884010305210035,0.14023645042036603,8.506000518798828,9.912249565124512,26.336734693877553,62.368546474467216,17.0,640.0,0.31739670340903103,5.180239353328943,0.02100941327807959,0.006683966357741156,0.09968276089769718,9.884010305210035,0.14023645042036603,8.506000518798828,9.912249565124512
110,225280,1425.362788621569,156,9.896221660432362,0.02285654413428108,9.680500030517578,9.912249565124512,20.276190476190475,5.261712989394845,17.0,68.0,0.2609147073235363,5.270858347415924,0.01049256594524195,0.04483117553536431,0.30735837995696447,9.896221660432362,0.02285654413428108,9.680500030517578,9.912249565124512
111,227328,1418.1205140866334,157,9.899702136333172,0.008265181820464297,9.871749877929688,9.912249565124512,19.23076923076923,1.6006655420526779,17.0,25.0,0.2431465364061296,5.304140478372574,-0.04833009620779194,0.0016081206322269281,0.05673278857701355,9.899702136333172,0.008265181820464297,9.871749877929688,9.912249565124512
112,229376,1438.530984418196,159,9.89898366748162,0.008446631968611699,9.874000549316406,9.912249565124512,19.39622641509434,1.7411731313297096,17.0,27.0,0.22029736707918346,5.389290861785412,-0.02024939742841525,0.001055813355378632,0.0804462263423252,9.89898366748162,0.008446631968611699,9.874000549316406,9.912249565124512
113,231424,1450.553822289086,160,9.899350275312152,0.007363314483130926,9.88075065612793,9.912249565124512,19.276190476190475,1.7429872446886672,17.0,27.0,0.21450475207529962,5.371591299772263,-0.011473201304397662,0.0031956449902281747,0.1508218648920077,9.899350275312152,0.007363314483130926,9.88075065612793,9.912249565124512
114,233472,1442.7720837768197,162,9.900541914833916,0.008522493447896023,9.86050033569336,9.912249565124512,19.046296296296298,2.4697587948625865,17.0,37.0,0.23463202291168272,5.460306227207184,-0.015082844594871858,0.0013172055596442078,0.06059859719685072,9.900541914833916,0.008522493447896023,9.86050033569336,9.912249565124512
115,235520,1445.467447707419,163,9.89728176719264,0.027266660373381775,9.642250061035156,9.912249565124512,20.4,11.52608026675979,17.0,131.0,0.3453209775034338,4.964479312300682,0.011397614588986471,0.005841360227350378,0.13843209608385337,9.89728176719264,0.027266660373381775,9.642250061035156,9.912249565124512
116,237568,1430.8506733544593,165,9.89761478210164,0.023590955455367404,9.666999816894531,9.912249565124512,20.177570093457945,10.418184214144672,17.0,126.0,0.20574762881733477,5.433056339621544,-0.027755854971474037,0.0007725589907749963,0.041249696247476195,9.89761478210164,0.023590955455367404,9.666999816894531,9.912249565124512
117,239616,1456.7939590924393,166,9.901763994759376,0.006559456415932968,9.887499809265137,9.912249565124512,18.807339449541285,1.1371706739336636,17.0,22.0,0.20630273886490613,5.411943905055523,-0.019897377278539352,0.0005189260964471032,0.022926175279985778,9.901763994759376,0.006559456415932968,9.887499809265137,9.912249565124512
118,241664,1442.9749417682103,167,9.900045044017288,0.007365399794138337,9.883000373840332,9.912249565124512,19.254716981132077,1.75940234682506,17.0,26.0,0.2023821723414585,5.299404993653297,0.0029822454489476513,0.0008424058128184697,0.03325210161305297,9.900045044017288,0.007365399794138337,9.883000373840332,9.912249565124512
119,243712,1452.105525430382,169,9.90100027013708,0.007297193738190649,9.876250267028809,9.912249565124512,18.953703703703702,1.4743753181856958,17.0,23.0,0.18947861285414547,5.419602081179619,-0.005712030260838219,0.0009601556698726199,0.056430542729390826,9.90100027013708,0.007297193738190649,9.876250267028809,9.912249565124512
120,245760,1450.1576010867993,170,9.90120851552045,0.007190568456741141,9.887499809265137,9.912249565124512,18.89814814814815,1.413819457898924,17.0,24.0,0.18586844659876078,5.419876612722874,-0.0012727211310448183,0.0005853327879776771,0.059421028403293864,9.90120851552045,0.007190568456741141,9.887499809265137,9.912249565124512
121,247808,1471.7771462280841,172,9.901409296555952,0.0068927969465781384,9.885250091552734,9.912249565124512,18.954545454545453,1.4421345520150686,17.0,24.0,0.22726076119579375,5.344306483864784,-0.007063122007821221,0.0006104492583745014,0.030461434416822007,9.901409296555952,0.0068927969465781384,9.885250091552734,9.912249565124512
122,249856,1435.530021606646,173,9.899951610750366,0.009534607740367169,9.851500511169434,9.912249565124512,19.54368932038835,2.733384754138684,17.0,41.0,0.26525568193756044,5.272285006940365,5.3240997658576816e-05,0.0024491793078595947,0.057687330308973474,9.899951610750366,0.009534607740367169,9.851500511169434,9.912249565124512
123,251904,1452.7632040522085,175,9.899026150973338,0.008929196286455358,9.85824966430664,9.912249565124512,19.358490566037737,1.8591369434335123,17.0,27.0,0.26346823247149587,5.365110233426094,0.0007582226976410311,0.002365848588397057,0.048149192099611285,9.899026150973338,0.008929196286455358,9.85824966430664,9.912249565124512
124,253952,1449.4484700271516,176,9.897703170776367,0.012635337901697321,9.810999870300293,9.912249565124512,20.237623762376238,4.461382183489565,17.0,56.0,0.3004458958748728,5.202239654958248,0.008290376208606176,0.0036069230673092534,0.09849169734012916,9.897703170776367,0.012635337901697321,9.810999870300293,9.912249565124512
125,256000,1434.138737534251,177,9.896882696151733,0.009391277769858484,9.86050033569336,9.912249565124512,20.52,3.333106658959476,17.0,37.0,0.2993205040693283,5.240295693278313,0.010621643661579583,0.0029146931428840617,0.1133312985957049,9.896882696151733,0.009391277769858484,9.86050033569336,9.912249565124512
126,258048,1418.2443737866818,179,9.898088492599188,0.008768766436597892,9.864999771118164,9.912249565124512,20.029411764705884,3.1914588291094725,17.0,38.0,0.3159132138825953,5.178723499178886,0.013729885939028463,0.0031803413648958667,0.08756404439692439,9.898088492599188,0.008768766436597892,9.864999771118164,9.912249565124512
127,260096,1451.7344627316306,180,9.898529660468007,0.009945683473625023,9.84475040435791,9.912249565124512,20.07843137254902,3.294934539234322,17.0,44.0,0.2895526522770524,5.254780627787113,0.01948284042009618,0.0014143678990876651,0.06668759280440388,9.898529660468007,0.009945683473625023,9.84475040435791,9.912249565124512
128,262144,1427.510512722805,182,9.900035912649972,0.008389132796213316,9.871749877929688,9.912249565124512,19.60952380952381,2.1712197059113727,17.0,29.0,0.29977813083678484,5.250234752893448,-0.0001694276134003303,0.0012158334452578856,0.04257925354048716,9.900035912649972,0.008389132796213316,9.871749877929688,9.912249565124512
129,264192,1432.0140075042107,183,9.898215539384596,0.008883135366462937,9.867249488830566,9.912249565124512,20.237623762376238,2.696343379620164,17.0,31.0,0.32037053047679365,5.179324671626091,0.005796642765744764,0.002579496052021568,0.06795654810991986,9.898215539384596,0.008883135366462937,9.867249488830566,9.912249565124512
130,266240,1435.5235442694434,185,9.89704023361206,0.01021769850914449,9.853750228881836,9.912249565124512,20.51,3.5369337002550667,17.0,38.0,0.3105700097512454,5.158223036676645,-0.001939672034495743,0.002664044200173521,0.11053802251552147,9.89704023361206,0.01021769850914449,9.853750228881836,9.912249565124512
131,268288,1421.5306761705294,186,9.90045927121089,0.007478576425927192,9.885250091552734,9.912249565124512,19.26923076923077,1.4821422206152073,17.0,24.0,0.2512610834091902,5.278155565261841,-0.020032708740473026,0.004571514216877404,0.08573827200683488,9.90045927121089,0.007478576425927192,9.885250091552734,9.912249565124512
132,270336,1414.3488499066425,187,9.898840227127074,0.0068240416377461964,9.882999420166016,9.912249565124512,19.24,1.4636939570825593,17.0,24.0,0.3027586960233748,5.129134189337492,0.0068844232519040816,0.002077037997878506,0.07142865516088136,9.898840227127074,0.0068240416377461964,9.882999420166016,9.912249565124512
133,272384,1438.8825529555527,189,9.900443332030042,0.007588268184005684,9.862750053405762,9.912249565124512,19.07920792079208,1.5963024622008042,17.0,27.0,0.30329879303462803,5.115048587322235,0.007491476930226781,0.0016882443874237651,0.06568904212357793,9.900443332030042,0.007588268184005684,9.862750053405762,9.912249565124512
134,274432,1444.553217981209,190,9.89939309139641,0.008042080742900687,9.878499984741211,9.912249565124512,19.622448979591837,1.9975255413168675,17.0,26.0,0.32800330268219113,5.00416499748826,0.010107282995249989,0.0031187053173198365,0.10827613790689182,9.89939309139641,0.008042080742900687,9.878499984741211,9.912249565124512
135,276480,1403.9839437931423,192,9.898181694432308,0.007167144697904001,9.882999420166016,9.912249565124512,19.789473684210527,1.7941116367430854,17.0,27.0,0.34325207537040114,5.034165110439062,0.00635082234384754,0.002090530383611622,0.09814506304335087,9.898181694432308,0.007167144697904001,9.882999420166016,9.912249565124512
136,278528,1410.2361584020834,193,9.885095848756677,0.1463901671811142,8.416000366210938,9.912249565124512,25.872549019607842,65.01216651876234,17.0,679.0,0.38389923539943993,5.0824437737464905,0.007268916897373856,0.007760717999190092,0.14082709744205738,9.885095848756677,0.1463901671811142,8.416000366210938,9.912249565124512
137,280576,1437.4202998759358,195,9.894903275274462,0.01296347474435224,9.84475040435791,9.912249565124512,21.634408602150536,5.07954986202382,17.0,44.0,0.38538198731839657,4.921066466718912,0.04825317023642128,0.00953836723419954,0.1066989924053075,9.894903275274462,0.01296347474435224,9.84475040435791,9.912249565124512
138,282624,1398.2394732031632,196,9.893843265289956,0.011071324163033814,9.86050033569336,9.912249565124512,21.72340425531915,4.160104988750729,17.0,38.0,0.4307269600685686,4.8653219267725945,0.03336826579834451,0.007603455011121696,0.14791510165925792,9.893843265289956,0.011071324163033814,9.86050033569336,9.912249565124512
139,284672,1420.4900036595673,198,9.896022854429303,0.018190175220009593,9.741249084472656,9.912249565124512,21.363636363636363,7.900203993600156,17.0,93.0,0.37849326780997217,5.075364641845226,-0.018415979287965456,0.002613922394630208,0.07761208069568443,9.896022854429303,0.018190175220009593,9.741249084472656,9.912249565124512
140,286720,1429.3285801833647,199,9.898300266265869,0.00887532066274512,9.864999771118164,9.912249565124512,20.0,2.756809750418044,17.0,35.0,0.3005943309981376,5.145903687924147,-0.023499257949879393,0.0026419223240736756,0.09527655436846304,9.898300266265869,0.00887532066274512,9.864999771118164,9.912249565124512
141,288768,1448.8673434621007,200,9.896915250611537,0.009903484873408417,9.855999946594238,9.912249565124512,20.223300970873787,3.171266748936721,17.0,36.0,0.2876953682862222,5.215267680585384,-0.019145546826621285,0.0031072938691067975,0.05281729512156408,9.896915250611537,0.009903484873408417,9.855999946594238,9.912249565124512
142,290816,1443.961688160399,202,9.89775500847743,0.018498334979864056,9.725500106811523,9.912249565124512,19.759615384615383,3.0047884614769225,17.0,45.0,0.24901449074968696,5.279045008122921,-0.031196065436233766,0.13264655334842246,0.48539832197346355,9.89775500847743,0.018498334979864056,9.725500106811523,9.912249565124512
143,292864,1441.243880455376,203,9.900915190858662,0.007531919476550415,9.87399959564209,9.912249565124512,19.141509433962263,1.8348753453381699,17.0,28.0,0.23151033860631287,5.314478255808353,-0.007418291545036482,0.001416139394223137,0.08671133841353668,9.900915190858662,0.007531919476550415,9.87399959564209,9.912249565124512
144,294912,1425.912427726522,205,9.900062640508017,0.008193646744670904,9.87399959564209,9.912249565124512,19.194444444444443,1.734499251749907,17.0,28.0,0.22444345767144114,5.38364352285862,9.448786477150861e-05,0.001267270820790145,0.07364077185075249,9.900062640508017,0.008193646744670904,9.87399959564209,9.912249565124512
145,296960,1405.3524855377657,206,9.899521609715054,0.007393060550499878,9.885250091552734,9.912249565124512,19.133333333333333,1.359738536958076,17.0,23.0,0.24084351467899978,5.410849004983902,-0.006717115363244375,0.000843824517687608,0.032128435043982335,9.899521609715054,0.007393060550499878,9.885250091552734,9.912249565124512
146,299008,1445.5788581051734,208,9.899906167196571,0.007827591618293099,9.871749877929688,9.912249565124512,19.339449541284402,2.0730697155713447,17.0,32.0,0.29923884524032474,5.3286644369363785,-0.0021348943055272684,0.00122443133386696,0.05016918361272589,9.899906167196571,0.007827591618293099,9.871749877929688,9.912249565124512
147,301056,1466.8193363437226,209,9.897107610702514,0.01548694734838439,9.795249938964844,9.912249565124512,20.08,2.7737339454244707,17.0,31.0,0.3350250544026494,5.171305358409882,0.014932803836927633,0.003970770820160396,0.11260212106368998,9.897107610702514,0.01548694734838439,9.795249938964844,9.912249565124512
